article_id,article_name,total_demand,demand_satisfied_from_stock,achieved_fill_rate,target_fill_rate,slow_mover,holding_cost
2356,Cleaning products,4859,4859,1.0,0.9921874999999016,false,282.79785753424653
2359,Foods,466,466,1.0,0.5,false,8811.593183561645
2361,Cleaning products,34,34,1.0,0.5,false,228.77261369863015
2363,Residential odors,7433,7433,1.0,0.9921874999999016,false,2636.601402739726
2364,Personal care,67167,67167,1.0,0.9990234374999001,false,2301.0982794520546
2369,Window and squeegees,1748,1323,0.7568649885583524,0.9999999403952553,false,6283.724290410959
2370,Ironing,18545,15375,0.829064437853869,0.9999999403952553,false,39987.8057260274
2379,Pan sets,5909,5909,1.0,0.74999999999995,false,439659.7160547945
2391,Foods,638,638,1.0,0.5,false,55351.840465753434
2394,Residential odors,10216,10216,1.0,0.9921874999999016,false,337.478794520548
2402,Baby / Toddler,86,86,1.0,0.5,true,275.28058082191785
2406,Partyfun,2088,2088,1.0,0.9843749999999032,false,399.5436383561644
2408,Construction,324,324,1.0,0.74999999999995,false,127.13372602739726
2410,Construction,446,446,1.0,0.5,false,751.7690630136988
2412,Electric personal care,242,242,1.0,0.74999999999995,true,628.2830465753426
2415,Batteries,1114,1114,1.0,0.9687499999999063,false,213.63313972602742
2421,Ironing,1645,963,0.5854103343465046,0.9999999403952553,false,1404.6772767123289
2423,Store kitchen,13821,13821,1.0,0.74999999999995,false,739.4112328767125
2430,Baskets,3902,3902,1.0,0.74999999999995,false,6930.249835616438
2435,Vacuuming,258,258,1.0,0.5,false,54389.8390630137
2436,Bakeware,53806,53806,1.0,0.9990234374999001,false,6348.7945205479455
2437,Knives,56854,56854,1.0,0.5,false,88410.61282191782
2441,Window and squeegees,28572,28572,1.0,0.9999961853026345,false,8174.313380821918
2443,Drying racks,20986,20986,1.0,0.9990234374999001,false,288348.7913753425
2445,Partyfun,45597,45597,1.0,0.874999999999925,false,3152.4173589041093
2449,Tableware,42050,42050,1.0,0.5,false,249249.4958684932
2451,Mugs and cups,14992,14992,1.0,0.9990234374999001,false,42567.59754520548
2454,Tableware,11828,11828,1.0,0.5,false,628569.5089315068
2463,Tableware,995,780,0.7839195979899497,0.9999999403952553,false,19098.548284931505
2465,Tableware,7123,7044,0.98890916748561,0.9999999403952553,false,3264.94615890411
2471,Vases,270,270,1.0,0.74999999999995,false,172.24649315068493
2474,Tableware,2818,2818,1.0,0.5,false,106478.4200328767
2478,Kitchen tools,935,935,1.0,0.9843749999999032,false,285.15668493150685
2486,Dishwashing articles,169,169,1.0,0.5,false,3209.0846410958907
2494,Oven dishes,1096,1096,1.0,0.5,false,1595.2068493150684
2495,Drinks,707,707,1.0,0.5,false,4975.206706849315
2497,Table paper,1154,1154,1.0,0.9843749999999032,false,519.6224876712329
2498,Thermos jugs,1093,1093,1.0,0.874999999999925,false,472.69849315068495
2505,Pan sets,102,102,1.0,0.9374999999999125,true,841.0752000000001
2511,Games,3273,3273,1.0,0.5,false,38539.00663013699
2519,"Glasses (drink, beer, wine etc)",1498,1498,1.0,0.5,true,208.84931506849315
